delta,omega,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102
-1.0,0.4,0.3424402933340577,0.33900549552861664,0.3368971350446934,0.3359824882621654,0.3361378174520562,0.33724891226592324,0.33921112335900255,0.341929059623571,0.34531609049128886,0.3492937475209595,0.3537910865950579,0.3587440424657811,0.36409479711651704,0.36979118390096843,0.37578614591710247,0.38203725689984347,0.3885062943893475,0.39515884981600236,0.40196396316383304,0.4088937895948106,0.4159233068350476,0.4230300648533893,0.43019396149204225,0.4373970272503991,0.4446232179789541,0.4518582292415017,0.45908934142813046,0.46630528485474754,0.4734961073204292,0.48065303951196925,0.4877683747003172,0.4948353718241534,0.5018481729634213,0.5088017182849799,0.515691657005786,0.5225142701033354,0.5292664147601167,0.5359454730432606,0.5425492931125558,0.5490761312818963,0.5555246084143279,0.5618936794214661,0.568182598336784,0.5743908760719789,0.5805182472666653,0.5865646508986035,0.5925302105726451,0.59841520571122,0.6042200463632791,0.6099452612084205,0.6155914871728497,0.038055485593415185,0.03942104645804741,0.04082335240200721,0.04226300186951956,0.043739833259357264,0.045253108836795855,0.04680168595554143,0.04838416995465526,0.0499990375734082,0.051644719770586996,0.05331964267043277,0.055022242056768915,0.05675097804037269,0.05850436889109981,0.06028103783302842,0.06207974311902085,0.06389936445652591,0.06573885340694494,0.06759719161542409,0.0694733985824422,0.07136658102135669,0.07327596539456024,0.07520086482515383,0.077140603059874,0.07909447560741976,0.0810617934150421,0.0830419543082258,0.08503444403885216,0.08703875236539307,0.08905430612859315,0.09108050980991728,0.09311684021342267,0.09516285752377675,0.09721810728688458,0.0992820514330703,0.10135413458299856,0.10343388816277596,0.10552090716489497,0.10761472949609611,0.1097148111003527,0.1118206426496836,0.1139318154465253,0.11604792083500007,0.11816845301216637,0.12029288803919791,0.12242080310573256,0.12455182011673992,0.12668547353327672,0.12882124841154985,0.130958721166148,0.13309753577197717
-0.99,0.41,0.2863996716898396,0.28248998265492564,0.2801906696880067,0.2793313555331794,0.27975322074954534,0.2813103498141366,0.283870052671038,0.2873124940317252,0.2915299057028366,0.2964255883123382,0.3019128545840571,0.30791401064813767,0.314359416380718,0.3211866355556043,0.32833966700294837,0.33576825670395066,0.34342729751185025,0.35127631635847695,0.3592790336967481,0.3674029686797909,0.3756190733920066,0.3839013988131762,0.3922268030480983,0.400574702922087,0.40892684959936326,0.41726711070922995,0.42558126010847536,0.43385679220532086,0.4420827665081285,0.45024966832633057,0.4583492686143235,0.46637448529477094,0.4743192628125214,0.4821784768447546,0.48994784617265463,0.4976238396163531,0.5052035849252484,0.5126847978019973,0.5200657257531867,0.5273450914342731,0.5345220284458285,0.541596027939472,0.548566901894081,0.5554347497967612,0.5621999168109065,0.5688629545033914,0.5754245965583843,0.5818857402350905,0.5882474196069426,0.5945107777664295,0.6006770513325411,0.038706867922141085,0.04005957173345242,0.04145949728241078,0.042907246432849884,0.04440214851597605,0.045942610137811146,0.04752640921104524,0.04915093241877403,0.0508133700563991,0.05251088016812437,0.05424072004714172,0.05600033045230532,0.057787362306094436,0.059599658511059,0.06143522721042574,0.06329224300030589,0.06516907956392992,0.06706433681231208,0.06897681894241567,0.07090546303057958,0.07284927279745453,0.07480731481795536,0.0767787700064619,0.07876296539752493,0.0807593265062856,0.08276728584893449,0.08478624735835867,0.08681564597247268,0.08885501805775066,0.090903975364794,0.09296210253375566,0.09502891276786354,0.09710392476183563,0.09918674828222002,0.1012770436403877,0.1033744070986905,0.1054783567226719,0.10758844483448982,0.10970431770299065,0.1118256197571115,0.11395189694209687,0.11608266475572009,0.11821752883158577,0.12035614724369745,0.12249809747896823,0.12464288750430802,0.12679009541878283,0.12893938134200383,0.13109034711197715,0.1332425098310673,0.13539544368963274
-0.98,0.42,0.23772556986779605,0.23219394767119259,0.22867972339301898,0.22696766365461568,0.22685364714073913,0.22814891866261403,0.23068200399376143,0.23429893511108923,0.23886241293952937,0.24425040503110332,0.25035452119266055,0.2570783842649426,0.26433612567813247,0.272051073855021,0.2801546475995283,0.2885854254311924,0.29728835038700324,0.30621404385875356,0.31531822045994506,0.3245611994662544,0.3339074917057716,0.3433254293444155,0.3527868174509002,0.3622666111439448,0.3717426334346812,0.38119533041152315,0.39060754492279576,0.3999642916560655,0.4092525398988036,0.41846102386783185,0.4275800817160187,0.43660150445183515,0.44551838190258536,0.45432495600257244,0.46301649860852306,0.4715892113597841,0.4800401247386285,0.4883669950048899,0.49656821252835415,0.5046427327921159,0.5125900151372172,0.5204099549750515,0.5281028185421704,0.5356691954617816,0.5431099624031704,0.5504262413635664,0.5576193547710249,0.5646907938842161,0.5716421983410801,0.5784753309401587,0.585192047753631,0.039013354648144476,0.04033593288395449,0.041718489199087244,0.0431632804792707,0.04466999934959796,0.046236411710443084,0.047858992410200134,0.04953346888063489,0.05125522862748638,0.0530195965635259,0.05482202239588462,0.05665822185237192,0.05852428964972583,0.060416769676015315,0.062332658661251324,0.06426934728872122,0.066224543250482,0.06819623243017563,0.07018269290545845,0.07218251560429056,0.07419456897934076,0.07621790200426029,0.07825165535926384,0.08029505331795218,0.08234746027627149,0.08440840422324757,0.08647750517495781,0.08855437167588244,0.09063858307246997,0.09272977035408686,0.09482767111266725,0.09693206322717009,0.09904265671227712,0.10115909594994638,0.10328106802353838,0.10540834679746262,0.10754069474311509,0.10967777190872494,0.11181920069331103,0.11396468275964972,0.11611397007744297,0.11826673475703038,0.12042256341004157,0.12258109071840356,0.12474203588494957,0.1269050736792407,0.12906977708998493,0.13123574257596876,0.1334026646538713,0.1355702166618042,0.13773796884125455
-0.97,0.43,0.20161488438790026,0.19291731134081921,0.18676744273106544,0.1829153440659404,0.18110988587368693,0.18111047126728708,0.18269459596282922,0.18566154361289056,0.1898330760232252,0.19505219095265214,0.2011809124759028,0.20809779650921517,0.21569553769694955,0.22387885420300324,0.23256271297233996,0.24167090503562713,0.251134933420562,0.2608931423869525,0.27089000885662134,0.28107554451430466,0.2914047930690502,0.3018374143077004,0.3123373302534874,0.32287239714680305,0.3334140824848388,0.3439371583354914,0.3544194280508021,0.3648414832412549,0.3751864662758805,0.38543982958529366,0.3955891055285753,0.4056237071447425,0.41553475241359916,0.42531489215213136,0.4349581350829502,0.4444596915965666,0.45381584533617353,0.4630238383308801,0.472081752624722,0.48098839641999075,0.48974321297377804,0.49834620742712205,0.5067978723756915,0.5150991105913943,0.5232511728912281,0.5312556132203508,0.5391142444833147,0.5468290880383992,0.5544023332630011,0.5618363118867086,0.5691334723519379,0.039090397948175655,0.04035360889398446,0.04168497805065957,0.0430926754034427,0.04458037344805979,0.0461477615323346,0.047791378702788496,0.049505592058372745,0.05128354408378785,0.05311792808944407,0.05500152149817108,0.05692748912394506,0.05888953246097634,0.06088197505748566,0.06289983280547107,0.06493885688894468,0.06699550728031575,0.06906684658121051,0.07115040793739645,0.07324411485103913,0.0753462774984726,0.07745560405591102,0.07957114370467366,0.08169215834886352,0.0838180167343185,0.08594819287007278,0.08808232805928098,0.0902202328155874,0.09236178253234732,0.09450681395274002,0.09665514310048381,0.09880666188349314,0.10096135325296997,0.1031191813195727,0.10528000848495966,0.10744366223247524,0.10961004311122931,0.11177909303665326,0.11395066752335137,0.11612452249798909,0.11830044133477444,0.12047828441880576,0.12265787182129757,0.12483890672945347,0.12702108215687677,0.12920418002389866,0.13138797905962937,0.1335721452117144,0.13575631755208625,0.13794022831006006,0.14012362380527538
-0.96,0.44,0.1827661946804836,0.1692279834873357,0.15879989670630426,0.15125100769272742,0.14631502164744303,0.1437117615005791,0.14316541649956957,0.14441775903636828,0.14723575469618103,0.15141416180869308,0.1567744991385508,0.16316199243628876,0.17044185436378234,0.178495745052601,0.18721878235460612,0.19651716424716123,0.20630635400601963,0.21650975057222427,0.22705774743217363,0.23788706066802673,0.2489402104003328,0.26016508872926275,0.2715145940486682,0.28294632670664477,0.2944223168145315,0.30590874645511673,0.31737565470316637,0.32879664670881426,0.3401486278011292,0.35141155257739753,0.3625681665715332,0.37360373988514656,0.3845058194268111,0.3952640128768122,0.405869788028912,0.4163162685832521,0.4265980366842737,0.4367109655878597,0.4466520770874324,0.45641940319866836,0.4660118472640091,0.475429063774251,0.48467136459779264,0.4937396320416016,0.5026352282680789,0.5113599149926498,0.5199157948262791,0.5283052603490506,0.5365309372575369,0.5445956332337137,0.5525023042344153,0.039143135234412825,0.04032893720785586,0.041574062837696456,0.0428971114249655,0.04431132230006582,0.045824074222231614,0.047437057246003854,0.04914703358334344,0.05094701372507675,0.052827615639535544,0.05477836201312819,0.05678871389720429,0.05884873467478761,0.060949403406595555,0.06308269900013821,0.06524160545540532,0.0674201264561744,0.06961329626035583,0.07181711868154246,0.07402840801756871,0.07624459945785951,0.07846363285954218,0.08068393707630138,0.08290442740626776,0.08512441416183435,0.08734343803215976,0.08956115821496802,0.0917773697039793,0.09399206354606394,0.09620538725831806,0.0984175068385373,0.10062852722675865,0.10283855844007993,0.10504780315744995,0.10725650587917787,0.10946482144966355,0.11167279979206109,0.11388050599565179,0.11608807127543175,0.11829558095447812,0.12050298689750379,0.12271019864263426,0.12491719530086344,0.12712395737879406,0.1293303426881009,0.13153613988864554,0.1337412051546425,0.13594542549166871,0.13814858130908875,0.14035038087717944,0.14255060423781826
-0.95,0.45,0.18396579614060307,0.16429207624404435,0.1481226591789663,0.13534251991014237,0.12575276812106628,0.11909384752445652,0.11507165932679829,0.11338271680480733,0.11373485927494026,0.11586130856501392,0.1195275402176607,0.1245320354816014,0.13070297264673564,0.13789309269797775,0.14597447105976338,0.15483412458690654,0.16437069540189456,0.17449209050243675,0.1851138730951583,0.19615823491412196,0.20755338965078046,0.21923322012943267,0.23113703449997466,0.24320935841400024,0.2553997501266972,0.26766263488208075,0.2799571264338173,0.292246800914306,0.30449942910562944,0.31668670144938155,0.32878396396343884,0.3407699487594945,0.3526264819768078,0.364338189039252,0.37589222572483594,0.38727803635379104,0.39848711487907007,0.4095127644771161,0.42034988079002195,0.4309947689966951,0.44144497664807003,0.4516991257602892,0.46175675879718775,0.4716182147870095,0.4812845231474668,0.49075729604282303,0.5000386274803351,0.5091310156651733,0.5180373006189926,0.5267605982985748,0.535304237846412,0.03935146265301787,0.04048511087638404,0.04164431299418892,0.042857951757356905,0.04415159420538202,0.045545517504775666,0.04705337016898433,0.04868162872023883,0.05042988160727059,0.05229184110085943,0.05425687171282121,0.05631174528742992,0.058442305662575675,0.06063476937990886,0.06287651397580421,0.06515638078765411,0.06746467292890497,0.06979307173793774,0.07213460104659478,0.07448361317747434,0.07683569139758074,0.07918743081689811,0.08153619274112463,0.08387996523539594,0.08621734375974882,0.08854750444387612,0.09087006060823796,0.09318486204552077,0.0954918970136799,0.09779133593916006,0.10008356838505404,0.1023691013317635,0.10464840478515364,0.10692188884742947,0.10919000939856723,0.11145330169172711,0.11371225831512763,0.11596723078800306,0.11821850736765813,0.12046642735646548,0.12271132645781994,0.12495340390919235,0.12719274890968327,0.12942948218041714,0.1316637546731443,0.13389560785920682,0.13612496482737765,0.13835177640019927,0.14057604390856948,0.14279767835068832,0.14501648271303805
-0.94,0.46,0.20501479849619292,0.178804372513801,0.15611597801577656,0.13703801901401794,0.12154095858967656,0.10948716632573169,0.10065086157117438,0.09474536308944222,0.09145335084399411,0.09045528200723406,0.09145174700117362,0.09417727134594077,0.09840533696242396,0.10394639923877207,0.11064180404080089,0.11835647986333371,0.1269724047160429,0.13638369333176195,0.146493294761396,0.1572109306513395,0.16845191450063982,0.18013659846401686,0.19219022968500998,0.20454300341715742,0.2171301491637793,0.22989198496539331,0.24277394211046302,0.25572655302123815,0.2687053671300061,0.28167077325181256,0.29458775915726354,0.3074256514442583,0.32015784433872846,0.33276149818356476,0.3452172088153257,0.35750868469105446,0.3696224531105722,0.3815475793686978,0.3932753821228343,0.40479916165306473,0.4161139655090775,0.42721638152046715,0.4381043359954267,0.4487769010560874,0.4592341334608648,0.46947694063236034,0.4795069515340155,0.489326391978101,0.4989379837883432,0.5083448656360088,0.5175505151242374,0.03975188574078877,0.04091261757493653,0.04204686325267684,0.04318674453453823,0.04436579772620397,0.04561620231929693,0.0469660837946808,0.048437257819910075,0.0500437187557691,0.051791056097547326,0.05367683665036994,0.055691844735542374,0.05782194402313741,0.06005022067488044,0.06235901374734852,0.06473147561438115,0.0671524623696544,0.06960879859156724,0.07208917574474932,0.07458399342933945,0.0770853009687211,0.07958677522188319,0.08208358136361969,0.08457208427445366,0.08704955587419697,0.08951403429263567,0.09196430593391182,0.09439983268565542,0.09682053779549897,0.09922658424090325,0.10161831677102913,0.10399632359059909,0.10636141215289423,0.10871443983896698,0.11105618640786398,0.11338741030922303,0.11570894729591451,0.11802164685989158,0.12032622246482302,0.12262325215283698,0.12491331531446069,0.1271970132439278,0.12947483013257796,0.13174708803705942,0.1340140826659401,0.1362761480734257,0.13853353099925658,0.1407863248411921,0.14303460122650846,0.14527848565278623,0.14751803240272518
-0.93,0.47,0.24279381672692993,0.21070763172335397,0.18171174697316309,0.15611690294552394,0.13411994131453203,0.11579221570162615,0.10107956824484352,0.08981491462902806,0.0817422281156805,0.07654834785403511,0.07389727257293602,0.07346107510795245,0.074942626729045,0.07808767320728827,0.0826866957384443,0.08856935359475125,0.09559535358477078,0.10364516253572537,0.11261259487345622,0.1223998232967298,0.13291442891541097,0.144067868345572,0.15577488556563152,0.16795355294877273,0.18052567090758048,0.19341726910817886,0.20655904450743698,0.21988669637273575,0.2333411725961186,0.24686881034166153,0.260421336680392,0.27395573436965137,0.2874340286095622,0.30082303803827454,0.31409408261247107,0.3272226398895138,0.34018797830547814,0.35297280901796046,0.3655629572979491,0.3779470316959994,0.39011609695399385,0.4020633798564499,0.41378401279624283,0.42527479101468824,0.4365339377782303,0.4475608995359656,0.4583561764484136,0.46892116604539236,0.47925801140431945,0.4893694732667421,0.4992588291337065,0.04022089343347451,0.04151357817796951,0.04272956244504375,0.04389382600753374,0.04503757626013884,0.04619613187075942,0.04740617099335288,0.04870266459285443,0.05011589852884025,0.051668990168572244,0.05337622828499393,0.05524243467196121,0.05726339934588227,0.05942729509784047,0.06171683273239525,0.06411177431967184,0.06659131944896636,0.06913590090859174,0.07172813414578116,0.07435300603211746,0.07699767330978917,0.07965126962595695,0.08230487254565783,0.08495148793267919,0.08758585255509524,0.09020406793947518,0.09280328547038541,0.09538159250034656,0.09793798528647801,0.10047221358957217,0.10298449087989754,0.10547528951134157,0.10794534234149031,0.11039568249717369,0.1128275184081226,0.11524203006483467,0.11764032676289805,0.12002356013317092,0.12239293887218601,0.12474957366975431,0.12709439313201049,0.12942825858508797,0.13175205322422737,0.1340665718584491,0.1363724158550418,0.1386700949586792,0.14096014374573904,0.14324303133825408,0.14551905219085126,0.14778842727204272,0.15005142001285623
-0.92,0.48,0.29242486730141715,0.2559310718388866,0.2217445707475865,0.19034052850424574,0.16211983668150196,0.1373814728108089,0.11630127747669523,0.09892114618614073,0.08515157407836386,0.07478842588763218,0.06754204869167148,0.06307406151146375,0.061035253043695566,0.06109777560425553,0.06297652129767597,0.06643774536113496,0.07129649780595618,0.07740693891962812,0.08465029770501799,0.09292414345801522,0.10213470712736558,0.1121922697170573,0.1230088299959494,0.13449725012266658,0.14657135706450855,0.1591466442937756,0.172141239914582,0.18547685173588954,0.1990795510696678,0.21288038931025544,0.22681586048139263,0.24082817616697696,0.2548653323968735,0.26888101384214935,0.28283440816184585,0.29668995380922636,0.31041701282916045,0.3239894829230679,0.3373854027433664,0.35058657466709015,0.363578188380677,0.3763484399866266,0.38888817494926226,0.4011905742225668,0.413250864131446,0.42506603547706595,0.43663459062006316,0.4479563316531039,0.45903217062671253,0.46986394755118277,0.4804542713650134,0.04058134524984565,0.042086923018165794,0.04348707416452233,0.044792832301303646,0.0460235156406761,0.04720624610809283,0.04837456864222929,0.04956620396612802,0.05082013306203879,0.05217335553316905,0.05365774328695464,0.055297403005367694,0.05710687883227586,0.05909041001099968,0.06124233631485757,0.06354861392193976,0.06598923019888961,0.0685410846324876,0.07118072166431387,0.07388631281286934,0.07663858997719386,0.07942091032711943,0.08221897817864975,0.08502069155030186,0.08781618880283215,0.09059783332349393,0.09335992647496401,0.09609827198887742,0.09880988600926463,0.10149292923729583,0.10414662950793643,0.10677100534421025,0.10936653067893058,0.11193400145869832,0.11447457920845613,0.11698973810470285,0.11948103679235461,0.12194996223939561,0.1243979985741123,0.12682670748135325,0.12923760842735862,0.13163202572739607,0.13401114685055168,0.13637615657144778,0.13872817797742443,0.141068128500614,0.14339677129663025,0.1457148633335016,0.14802311120053283,0.15032203571425834,0.15261203512056218
-0.91,0.49,0.34869951167762914,0.30961550593287607,0.27189558211208564,0.2360826050540045,0.20269902662100292,0.17221568360864864,0.1450197709989775,0.12138605820787375,0.1014560409189065,0.08522945029368291,0.07257108930024467,0.06323334676723089,0.05689141496290317,0.05318511339997711,0.051759410216747646,0.05229609622285047,0.05453172601424165,0.058261035875799366,0.0633290157431627,0.06961709634471502,0.07702884796394897,0.08547865928093756,0.09488445137295476,0.1051638051996592,0.11623239587168839,0.12800388675888622,0.1403907717546976,0.1533057507592516,0.16666323445953563,0.18038069115887886,0.19437975387133594,0.20858710520569923,0.2229351276638451,0.23736227522993542,0.25181318739067454,0.26623862951262034,0.2805953243265756,0.29484567699717207,0.30895740025602814,0.32290309226186303,0.3366598175261905,0.3502086887523748,0.36353443660616325,0.3766249913192885,0.38947110663806533,0.402066016999469,0.41440510761120997,0.42648560996665646,0.43830634228857823,0.4498674810242638,0.4611703446229974,0.04072536488384624,0.04247182722948803,0.0441109457189944,0.045640092230862274,0.047063866340526186,0.048394942993673556,0.04965431672706197,0.05087075488293699,0.052079361711803177,0.05331929474006563,0.05463083281401037,0.05605212526986451,0.05761601303113984,0.059347297805310305,0.06126077604334997,0.06336029299647435,0.06563901350849952,0.0680809889987419,0.07066385138245351,0.07336210089443054,0.07615016861533205,0.07900448631714856,0.08190428342479757,0.08483148621439349,0.08777043153847817,0.09070785448824537,0.09363304582732561,0.09653778965388933,0.09941595525977545,0.10226303829965762,0.1050759562768803,0.10785300568534877,0.11059366130224407,0.11329817431656944,0.11596727129772015,0.11860212262709555,0.12120434709663043,0.12377580840920949,0.12631836176335245,0.12883383117726874,0.13132411997359983,0.13379114908760043,0.13623666361488007,0.13866221582131566,0.14106931402399148,0.14345942234243214,0.14583380110654248,0.14819350254978753,0.15053953024900282,0.1528728428743571,0.1551942079323666
-0.9,0.5,0.4071011387380237,0.3671745108679822,0.32769432528438475,0.2891806874054514,0.25217969729533324,0.21723914372308797,0.18487848436737087,0.1555552254732006,0.12963123888957942,0.10734376514951748,0.08878639731658781,0.07390473995699551,0.06250941538347565,0.05430577705994816,0.0489357832362396,0.04602421412921909,0.04522005245756344,0.0462252413817982,0.04880692193522484,0.05279421551996851,0.058064680775992146,0.06452708747572074,0.07210598278774139,0.08073074340937027,0.09032922304640464,0.100824803974828,0.11213564655163086,0.12417537135759285,0.1368546567392845,0.15008324360295405,0.16377189428713024,0.1778340855275038,0.19218741095526665,0.20675469943359767,0.22146479550386483,0.2362529837410707,0.25106113728772045,0.2658376880719841,0.2805374503660026,0.29512129930901937,0.30955575163209936,0.3238125203974621,0.33786806350789683,0.3517031121112521,0.36530219594065305,0.37865320475999664,0.39174698959199794,0.40457698137272924,0.4171388331586455,0.42943010899671896,0.44145001203879086,0.040645500278252575,0.04261579831619026,0.04449609894526652,0.04627450310610752,0.04794398246970754,0.04950369814295236,0.050960093353359194,0.0523275765914966,0.05362861254797731,0.054893075848823615,0.05615680460079434,0.057459406720126865,0.05884149243129844,0.06034159275256236,0.06199305656256205,0.0638212201345747,0.06584116104035356,0.06805640602089363,0.07045899254751205,0.07303113503841292,0.07574832257364017,0.07858308926245204,0.08150833370493045,0.08449928645201166,0.08753401607219968,0.09059317160531678,0.09365982420354205,0.09671969548791136,0.09976138892568413,0.10277619439642692,0.1057575686657443,0.10870074968043494,0.11160266798574428,0.11446183924131427,0.1172779759550951,0.12005153605712274,0.12278354949558161,0.12547563237323928,0.12812983631046918,0.13074833283558004,0.13333327346640772,0.13588688522085335,0.1384114693386773,0.14090919650331313,0.14338201105665327,0.1458317657579907,0.1482602755113214,0.15066916155947385,0.153059794538836,0.1554334488518791,0.15779134962766644
-0.89,0.51,0.46427892372811985,0.42492762579325055,0.38525198125353866,0.345691396171084,0.30673941308446745,0.26893033069767797,0.23281893905178302,0.19895338095600676,0.16784231878887154,0.1399190851108132,0.11550707798991591,0.0947918999660458,0.07780605020826181,0.06443085487809223,0.05441752240774508,0.04742511135500527,0.04306883177240161,0.04096901155490297,0.04079069111073504,0.04226663679961165,0.045201808516059594,0.04946284125793153,0.05495954682483559,0.06162568738622969,0.06940376703717213,0.07823527521915875,0.08805554620023437,0.09879176978087398,0.11036308110264449,0.1226820667315051,0.13565708342143448,0.1491947823200126,0.1632024239635662,0.17758986844262178,0.19227123738310586,0.20716619230745886,0.22220077042638472,0.2373078301471357,0.2524272274076402,0.26750579029357185,0.28249709688357455,0.2973610975194654,0.3120636673818246,0.3265761356174046,0.34087478374707636,0.3549403233364281,0.3687573985236815,0.3823141307107921,0.39560168512562716,0.4086138588881042,0.42134671615715696,0.0403955898344746,0.04254960748031457,0.04464045271636561,0.04665153086151083,0.048568772313874034,0.05038195450031996,0.05208602043967912,0.053682249955978076,0.055179130670586475,0.056592786269587934,0.05794684920128335,0.05927171289334794,0.06060315875291278,0.061980413457494936,0.06344373228774124,0.06503161799362639,0.06677779751126699,0.0687081539596047,0.07083799812113141,0.07317030319215556,0.07569561833822082,0.07839406893451889,0.08123909362459371,0.08420173155482058,0.08725397798553351,0.09037035088067151,0.09352798582063711,0.09670635368003239,0.09988742318155817,0.10305615235677278,0.10620065821892352,0.10931181732681113,0.11238273711423606,0.11540854981376776,0.11838637123045202,0.12131499387815281,0.12419434068921904,0.12702511463113628,0.1298087604120448,0.13254736804314068,0.13524333303812577,0.1378990952759103,0.14051717709041228,0.14310022813885834,0.14565083172551116,0.14817133722110312,0.1506639578708024,0.15313086648773402,0.15557405588889595,0.15799523703022095,0.16039597706178516
-0.88,0.52,0.5180899148431961,0.4803142099641047,0.4416370539223026,0.4023943653278747,0.36298651597653453,0.32387462360412994,0.28557124661472305,0.24862435496101276,0.21359396400275862,0.1810217568651963,0.15139540930891013,0.12511103821266525,0.10243888813222958,0.08349848623512829,0.06824936712457504,0.05650156295452966,0.047946307180577866,0.0422025231449676,0.038870158348751946,0.037579097517784925,0.038023565074398864,0.03997658169303584,0.04328537143657984,0.04785398889509006,0.05362150450611492,0.060542581105881885,0.06857369091460123,0.0776649926160841,0.08775643342653099,0.09877671730561909,0.11064430106741562,0.12326972934439119,0.1365585623380507,0.1504142738313557,0.16474084965080873,0.17944503814109325,0.1944381938814987,0.20963761116679244,0.22496735410706387,0.24035871192655786,0.2557503807811435,0.2710883914094722,0.28632581575888866,0.301422348245014,0.31634383537740624,0.33106175835580515,0.34555267482445146,0.3597976694229765,0.3737818445590645,0.38749383557293404,0.40092534530933077,0.04004942992353856,0.042341282540372956,0.04459873594362841,0.04680414703122904,0.04894050444054802,0.050992479262868456,0.05294764814598165,0.05479778536775408,0.056540075449859596,0.05817808237612181,0.05972233562941562,0.0611904514741878,0.06260677922595308,0.06400161772695342,0.06541006081574312,0.06687048863728431,0.06842263764151651,0.07010511303605248,0.07195225523745395,0.07399053353651827,0.07623510328875191,0.07868759742057285,0.08133622989479058,0.08415858179991098,0.087126216639315,0.09020930820193993,0.09337958595116616,0.09661117572798088,0.09988034282524225,0.10316547996474336,0.10644773997438764,0.10971164293320296,0.11294499563837584,0.11613834040459703,0.11928460386200931,0.12237907293622434,0.12541920935354928,0.12840408249723193,0.13133384335284082,0.1342095775992137,0.1370332419372818,0.1398073304792144,0.1425345036912738,0.1452175367733443,0.1478593867452483,0.15046302207275705,0.15303119503125046,0.1555664879946333,0.15807143542935354,0.16054840635967166,0.1629994664119083
-0.87,0.53,0.567393208252498,0.5318053498438569,0.4949269262191607,0.4569921595355984,0.4182978333349378,0.37920601886439037,0.3401432327699335,0.3015946564351544,0.2640920792518347,0.2281945261917289,0.1944612298090288,0.16341777643193933,0.135517891470253,0.11110521601653939,0.09038110633058768,0.07338527138938004,0.05999519947244224,0.04994737391903251,0.0428784945665302,0.03837950509141751,0.0360511236682783,0.035548801971291885,0.03660828758359163,0.039049408673263404,0.04276246260220395,0.04768571835836416,0.05378255700737803,0.061023531292316184,0.06937470108099447,0.07879119210969351,0.08921448831416602,0.10057244179416205,0.11278124212864543,0.12574848990899906,0.1393765489781104,0.15356571288477774,0.16821704911669205,0.18323484210857113,0.19852848786763116,0.2140137858569169,0.22961374251895308,0.24525901788015628,0.2608880534596538,0.27644690824096724,0.291888903696563,0.30717417783517215,0.3222691693447634,0.33714603736170984,0.35178206986020705,0.36615912571640563,0.38026310108649813,0.03967441921218465,0.0420632739122677,0.04444379957205111,0.0467994849831673,0.04911332908836524,0.05136849602542719,0.05354917147223555,0.05564161548918254,0.057635355506884756,0.05952439655620045,0.06130827423663054,0.06299277291095351,0.06459019629924835,0.06611919413117498,0.06760426399679505,0.06907509250750085,0.07056582166611634,0.07211412740225766,0.07375976202487974,0.07554210613192987,0.07749648775358141,0.07964963886048591,0.0820154635280847,0.08459278422006646,0.08736633198418163,0.09031085634525148,0.09339659039305752,0.09659365172920564,0.09987397564398955,0.10321131796209673,0.10658102262224661,0.10996063097397464,0.11333090278391982,0.11667622043697004,0.11998418812544852,0.12324516902654407,0.12645223396241037,0.12960111030932428,0.13268966814119332,0.13571725088181316,0.1386843811404037,0.14159269746243133,0.14444464379674288,0.1472430076518697,0.1499907588136141,0.1526911119559063,0.15534738208854007,0.15796270855617442,0.16054004228655064,0.16308227899611183,0.16559216347323255
