omega_g,omega_r,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
0.2,0.2,0.9904419585965394,0.9904436171736285,0.9904472962242898,0.9904542703586533,0.9904661131277718,0.9904844566663646,0.990510660052708,0.9905454026017799,0.9905882543512293,0.9906373202810673,0.9906890933832454,0.9907386616523969,0.9907803691793864,0.9908089141191999,0.9908206859395293,0.9908149537898329,0.9907944129337365,0.990764684793615,0.9907327030283297,0.9907044305903067,0.9906828117826019,0.9906669581702727,0.9906530951288187,0.9906368758361268,0.9906158019351554,0.9905903127686473,0.9905629101009737,0.9905360406031244,0.9905103625343297,0.9904846656761256,0.9904572902973653,0.9904276216840796,0.9903963167038945,0.9903642760882936,0.9903316097933837,0.9902976593509412,0.990261828653988,0.9902241115488294,0.9901847639481184,0.9901437141897492,0.9901005183518277,0.9900547862564036,0.9900063743191022,0.9899551176773996,0.9899006009189002,0.9898423010056178,0.9897797698180838,0.989712525253879,0.9896398865097099,0.989561032658446,0.989475085534117,0.9893810073707985,0.9892775030627776,0.9891630494510515,0.989035863313899,0.9888937731200375,0.988734149254535,0.9885538402320573,0.9883490181767073,0.9881150237051659,0.9878462214956117,0.9875357997832833,0.9871755868222045,0.9867559521419498,0.9862658548259149,0.985693283444852,0.985026464806764,0.9842564303859644,0.9833818238130971,0.9824167697289198,0.9814016517935291,0.9804136605743864,0.9795687599752151,0.9790033769279227,0.9788317959541192,0.9790970153195078,0.9797487469401753,0.9806664145727365,0.9817091604496866,0.9827590424185544,0.9837393335703128,0.9846118723783092,0.9853655744114512,0.9860048767545498,0.9865414272104343,0.9869891157505816,0.9873615024701626,0.987670692365528,0.9879269887626847,0.9881389237521957,0.9883134466499447,0.9884561606121673,0.9885715578642358,0.9886632357681605,0.9887340922753899,0.9887865076269718,0.9888225234650456,0.988844032161513,0.98885298765794,0.9888516418951061,0.9888427937028786
0.4,0.4,0.9910874443446789,0.9910931600673171,0.9911063404809115,0.9911320781309741,0.9911766626838672,0.9912466256066795,0.9913474244408768,0.9914818327708952,0.9916482446529783,0.9918392767462424,0.992041201508375,0.9922347804812095,0.9923978845048392,0.9925098205078655,0.9925565732337536,0.9925354263647921,0.9924570301653377,0.992343352674508,0.9922212935107134,0.9921137533916454,0.992031726759224,0.9919713030572723,0.9919175545159874,0.9918536630751724,0.9917702881217545,0.9916695881262373,0.9915615613103822,0.9914556877564115,0.9913542847678025,0.991252427739435,0.9911436415721185,0.9910256889690467,0.9909012786070822,0.9907739297662606,0.9906439726032922,0.9905087657642329,0.9903660040688362,0.9902157207973444,0.9900589237282064,0.9898952893495125,0.9897230479221759,0.9895406756129873,0.9893476160564871,0.9891432033201765,0.988925779331103,0.9886932758968814,0.9884439228645909,0.9881758056001335,0.9878862227784839,0.9875719260577153,0.9872294425532409,0.9868546676442445,0.9864424845268072,0.9859868836772088,0.9854808377244155,0.9849158004397135,0.984281440024213,0.9835653986665449,0.9827526998057435,0.9818251612975366,0.9807608631461232,0.9795334114330102,0.9781112922658609,0.9764575923677379,0.9745303351991258,0.9722843884798945,0.9696763928156782,0.9666749179980952,0.9632790832896603,0.9595484570829266,0.9556431620035125,0.9518618659074383,0.9486464002326243,0.9465105983477091,0.9458805008010923,0.9469128928868775,0.9494157533373341,0.9529347337001494,0.9569387706768451,0.9609807716505386,0.9647668389242531,0.9681478822724618,0.9710777141911233,0.9735700796101233,0.9756672771209818,0.9774210976970695,0.97888276272218,0.9800983868152403,0.9811074672674137,0.9819428717923654,0.9826314772415665,0.9831950260684658,0.9836510001510334,0.984013436311835,0.9842936730609954,0.9845010521353056,0.9846436161903735,0.984728851081175,0.984764515298342,0.9847595702748692,0.9847251568221344
0.6,0.6,0.9921438499145739,0.9921533622377002,0.9921774195593226,0.992227457262284,0.9923176090000079,0.9924625800645873,0.9926747275395819,0.9929605002442979,0.9933167070747309,0.9937274644733388,0.9941629966071017,0.9945815263552062,0.9949350767409189,0.9951789611926949,0.9952831793041285,0.9952423295479776,0.995079837409992,0.994843183654194,0.9945898124086373,0.994367792791944,0.9941990710972403,0.9940736464495368,0.9939586510370229,0.9938183723295703,0.9936341585570526,0.9934122572452294,0.9931750492649858,0.9929427013130864,0.9927192877476989,0.9924934695097236,0.9922513123281997,0.9919885899857982,0.991711664841421,0.9914281264675243,0.9911383193312499,0.990836290631624,0.9905171528693749,0.9901811860309279,0.9898305896499549,0.9894645007738484,0.9890789659224408,0.9886706942604945,0.9882384966292348,0.9877808487897933,0.9872940353846161,0.9867734932641636,0.9862153211494846,0.9856152611043524,0.9849673169359549,0.9842643113997234,0.983498577062629,0.9826610496877548,0.9817404516025428,0.9807235677352041,0.9795949742712536,0.9783359558861197,0.976923950214955,0.9753320590465936,0.973527806071732,0.9714719365300359,0.9691173798256023,0.9664078252644558,0.9632765744832908,0.9596463075940883,0.9554303183350346,0.950537278467176,0.9448825750884389,0.9384106590558754,0.9311346656423869,0.9231981066292647,0.9149547934619694,0.9070403345293097,0.9003722841903045,0.8959979504028431,0.8947710310946169,0.8969937223494415,0.9022654461137848,0.909658732754656,0.9180887018688382,0.9266340213644926,0.9346789343138217,0.9419013437794107,0.9481919119024085,0.9535683663526744,0.9581113484553486,0.9619244363468671,0.9651123892637969,0.967770885668684,0.9699827372934213,0.9718174199329022,0.9733321215694201,0.9745733606544563,0.975578719516422,0.9763785086959201,0.9769973236172959,0.9774555333956072,0.977770783648492,0.977959612484648,0.9780392660892551,0.9780297355747619,0.9779558839191097
0.8,0.8,0.9935830157804532,0.9935919660833079,0.9936214183699984,0.9936916411269351,0.9938277096573382,0.9940557820323737,0.9943980085740406,0.9948663568856436,0.9954561816137357,0.9961410214370093,0.9968706432044981,0.9975744305728156,0.998171452192745,0.9985867215301976,0.9987704822021094,0.9987146672984557,0.9984594289267548,0.9980843293256161,0.9976840327933466,0.9973358008113062,0.9970722272033611,0.9968730207403215,0.9966818042324282,0.9964403349407898,0.9961210193640228,0.9957380153968303,0.9953305418345464,0.9949315240807481,0.9945455415151745,0.9941519903651774,0.9937277415989899,0.9932671997431521,0.9927822092365468,0.9922853956546634,0.9917764313450248,0.9912447747946295,0.9906824850610955,0.9900905251296355,0.9894726071779137,0.9888268743946919,0.9881463910652851,0.9874256465950463,0.9866626655046057,0.9858546686154548,0.9849950961052795,0.9840760615259747,0.9830908242493296,0.9820319332509931,0.9808889311596388,0.97964938163535,0.9783000089278217,0.9768251140712021,0.9752052206030242,0.973417578285175,0.971435703633946,0.9692275641498572,0.9667546951795098,0.9639714503348945,0.9608230077759018,0.9572435138716413,0.9531546022811136,0.94846338617696,0.9430610974461502,0.9368235244607283,0.9296142103615703,0.9212938354557506,0.9117406674259507,0.9008887734510442,0.8887929009939656,0.8757254130878747,0.8622958843356108,0.8495490406783848,0.8389454826496089,0.8321109131871091,0.8303394637218046,0.8340630531726393,0.8426390052914888,0.8546224475576024,0.8683219565979345,0.8822844237945668,0.895517342948433,0.907480916964573,0.9179719084238112,0.9269947524519662,0.9346617419506329,0.9411286876254324,0.9465585107768728,0.9511031138677386,0.9548959344306628,0.9580502083231196,0.9606600057600219,0.9628024357883659,0.9645402125568283,0.9659242314118678,0.9669960562162458,0.9677903607251817,0.9683374451054692,0.9686659817759551,0.9688061227081377,0.9687929854031452,0.9686702659466899
1.0,1.0,0.9953673724249039,0.9953663999604774,0.9953873815432048,0.9954618473870679,0.9956288507900822,0.9959292624059211,0.9963980162421798,0.9970547664456147,0.9978942400113291,0.9988785389197374,0.9999344135261536,1.0009585797343472,1.0018329322838222,1.0024487227388303,1.0027347873184687,1.0026810447182979,1.0023468917163147,1.0018469757169661,1.0013148319672367,1.0008558233082547,1.0005093294579064,1.000239781982209,0.999963805054219,0.9996007094303362,0.9991176803844694,0.9985419173621974,0.9979328845592823,0.9973361381865834,0.9967539621594201,0.9961537671918216,0.995502838382516,0.9947960184408657,0.994052546611367,0.9932903069067408,0.9925070479190274,0.9916865456133117,0.9908178894568246,0.9899033969623438,0.9889484025652152,0.9879493980933246,0.9868957875598311,0.9857796302463911,0.9845980726561645,0.9833466230051878,0.9820151416694939,0.980591760789449,0.9790663185103986,0.9774273970810651,0.9756590612781781,0.9737425171902114,0.9716577105141267,0.9693809184657737,0.9668828274135713,0.9641293336598253,0.9610808657504594,0.9576897622462154,0.9538990855210672,0.9496416647933227,0.9448373806645564,0.939390771095035,0.9331893620070189,0.9261014568522661,0.9179751819401013,0.9086405867335691,0.8979162267034922,0.8856250794999201,0.8716264201065868,0.8558720009016917,0.8384967157785743,0.819947306289652,0.8011312589588098,0.7835234081452181,0.7691087540678737,0.7600295619257524,0.7579403752419936,0.7633487086750583,0.7753705580449604,0.7920885164755307,0.8112563250260546,0.8309171740344128,0.8496995225100247,0.8668234653898707,0.8819629246803825,0.8950828247648666,0.9063075087639367,0.9158323832328823,0.9238716093212942,0.93063047979683,0.936292870375632,0.9410171442827155,0.9449364264597183,0.9481609177091657,0.950781018110438,0.9528706822251782,0.9544908080401594,0.9556926818264165,0.9565216267185355,0.957021056892553,0.9572371049513323,0.9572238102500663,0.9570484421244326
1.2,1.2,0.9974516988710108,0.997426330724153,0.9974163734442448,0.9974669347347292,0.9976339553485065,0.9979761902652364,0.9985443912570067,0.9993683807587015,1.000443843930394,1.0017219681804053,1.003106044365141,1.004459103571233,1.0056248706519852,1.0064604369312564,1.006873678022929,1.0068534410850787,1.0064788220615952,1.005898237987505,1.0052801235523248,1.0047515870025467,1.004351819054627,1.004025115544832,1.0036606862609,1.0031597816142945,1.002491307939526,1.0017012078915821,1.0008706772855882,1.0000551099559174,0.9992503097761991,0.998409649550754,0.9974921951000316,0.9964962006117001,0.995449965755403,0.9943758523792696,0.9932679089076221,0.9921035342174626,0.9908696025132145,0.9895706157424019,0.9882133135758562,0.9867916795091196,0.9852909884069371,0.9837009437163041,0.9820177520892616,0.9802346701987069,0.9783373324040562,0.9763094463006134,0.9741369846287757,0.9718038748618497,0.9692878773646064,0.966563025457222,0.9636016021019078,0.9603708105131399,0.9568303395686735,0.9529335170003304,0.9486263937009609,0.9438443357398056,0.9385106249380135,0.932535407583494,0.9258124243508425,0.9182163547454419,0.909601383338765,0.899799406435023,0.8886203594601517,0.875857188758232,0.8612973593894184,0.8447470037480498,0.8260756200932565,0.8052901959563332,0.7826481696709024,0.7588082674995545,0.7349909840771679,0.7130708854517235,0.6954657668744366,0.6846933321018583,0.6826280632254177,0.6897802455887102,0.7050549041747484,0.726171329789502,0.7504554648956102,0.7755403955259652,0.7997183703382796,0.8219708256034493,0.8418272638898617,0.859183937997181,0.8741495871372102,0.8869368755434637,0.8977948569167941,0.906971103639648,0.9146928725107997,0.921159512046431,0.9265410516351876,0.9309799443047734,0.9345942795843627,0.9374816217411749,0.9397231384327621,0.941387992956885,0.9425381542201461,0.9432338566041503,0.9435398907134297,0.9435326459867849,0.9433072412111705
1.4,1.4,0.9997852374641282,0.9997168236854264,0.9996463507054172,0.9996346112066813,0.9997570883302709,1.0000933560522167,1.000712909481108,1.0016584043377956,1.0029287450509916,1.00446608657791,1.0061519691585765,1.0078175873440693,1.0092707249651907,1.0103368430254251,1.0109050723799737,1.0109639211681307,1.0106100361673356,1.0100196338394056,1.0093865867817848,1.0088488728060252,1.0084366513187477,1.008070692280449,1.0076163210692952,1.0069653951379163,1.0060977932618669,1.005083170879823,1.0040230635019871,1.002977123965905,1.001929722133832,1.0008195537183495,0.9996008570182465,0.9982791125006901,0.9968925977806337,0.9954661806131506,0.9939881172548236,0.992429412639344,0.990776184387709,0.9890359348170835,0.9872161497058606,0.985307310286268,0.9832904113618944,0.9811531666743033,0.9788907514398253,0.9764935411952791,0.9739424386323258,0.9712165329209409,0.9682976199517763,0.9651643766214729,0.9617876615782244,0.9581338425998356,0.9541669678630484,0.9498444922453094,0.945114480801928,0.9399171391724076,0.9341836482177459,0.9278320959561689,0.9207660138968844,0.9128733876861514,0.904023126284017,0.894062554519025,0.8828167524973526,0.870087955851033,0.8556581683593937,0.8392982181193295,0.8207855414534272,0.7999376416452406,0.7766696402601724,0.7510839122780503,0.7235982386895183,0.6951048277293147,0.6671215194966559,0.6418479559122847,0.6219934140653026,0.6102684507130085,0.6086060156691622,0.6174493118124652,0.6355445374054791,0.6603897958655083,0.6890479270204579,0.7188724285041417,0.7478930922512751,0.7748756312369125,0.7991951037370817,0.8206534024969673,0.8393141318140086,0.8553801399715811,0.8691132188441877,0.8807863097568299,0.8906577485733991,0.8989592489440648,0.9058919085516474,0.9116266353990686,0.9163068850561799,0.9200525839245266,0.9229647415473201,0.925130650551658,0.9266298110150752,0.9275408173003112,0.9279493697668039,0.927957217662787,0.92769106106793
1.6,1.6,1.0023140387043248,1.0021819039453694,1.0020177051676185,1.0018996558008668,1.0019249604363647,1.0021964423701757,1.0028048626482804,1.003808260031457,1.005211413204018,1.0069504316685376,1.008888724353235,1.0108300974205058,1.012551506242773,1.0138517874302704,1.0146047735708505,1.0147986561404543,1.014542647878265,1.0140304395668511,1.0134673981365347,1.0129886175130962,1.01260638481973,1.0122174621291582,1.0116711583818934,1.010862020097917,1.009790749530558,1.008553296904353,1.0072665296101881,1.0059864322831196,1.004681291751978,1.0032766967827613,1.0017274302733614,1.0000501847360095,0.9982927998911596,0.996479474833559,0.9945906666358353,0.9925919309424773,0.990470690705054,0.9882379902004761,0.9859008849728887,0.9834453594389154,0.980848404008591,0.9780963552946264,0.9751831561601015,0.9720955953794935,0.9688095421353454,0.9652995371660658,0.9615429998434122,0.9575128622030651,0.9531727499917253,0.9484812177354496,0.9433938288865528,0.9378580142244674,0.9318101543855835,0.9251774648277764,0.9178765767667014,0.9098090420475113,0.9008600004670014,0.890897429440999,0.8797687478274081,0.8672989593282275,0.8532913424239464,0.83752886821887,0.8197800751857119,0.7998131991821517,0.7774210975439909,0.7524641530131252,0.7249390928214097,0.6950794115781329,0.6634889781566877,0.6312934656844281,0.6002625820795381,0.5728145539758656,0.5517857856746314,0.5398923576408267,0.5389774331749958,0.5493667091056076,0.569712665764114,0.597438790352515,0.6295129240179042,0.6631485385901339,0.6962014064172655,0.727260394278441,0.7555491032301809,0.780757611065149,0.80287852019901,0.8220780692027855,0.838606847614491,0.8527434586574291,0.8647619158281052,0.8749146877963513,0.883425430305928,0.8904874298874149,0.8962653081728957,0.9008986041802041,0.9045065703365504,0.9071939896899235,0.9090581118200415,0.9101969233301245,0.9107188577599727,0.9107535809024655,0.9104624979302717
1.8,1.8,1.0049833681889488,1.0047681649380142,1.0044788145380452,1.0042120636928529,1.0040882021026343,1.0042348167034623,1.0047655920688827,1.0057558959684407,1.007218933918826,1.0090883626650773,1.0112144733343822,1.0133801705564982,1.0153389518915654,1.016869848208636,1.0178354839273878,1.018222752453622,1.018145890371345,1.0178024608177074,1.0173927829466216,1.0170347778733095,1.0167161319085942,1.0163131056675756,1.015670743829078,1.0146999554700955,1.0134304090141626,1.0119829355483767,1.010480968775894,1.0089676904633322,1.0073923667011893,1.0056718502158044,1.0037682985368552,1.001712791912348,0.9995604722680683,0.9973307698417937,0.9949949879892308,0.9925153331594617,0.989882917218968,0.987112283764471,0.9842083826120943,0.9811519173126643,0.9779166504881233,0.9744882894243623,0.9708591527977996,0.9670117134122674,0.962916775635277,0.958544650494312,0.9538682601821422,0.9488544178375445,0.9434594834352633,0.9376343976188857,0.931326307659382,0.9244727547560987,0.9169989472524599,0.9088199179834906,0.8998388593614779,0.8899425320384196,0.8790002865492063,0.8668637282153843,0.8533639155922379,0.838310699494718,0.8214953042228964,0.8026945176461805,0.781680628591695,0.7582412041839249,0.7322113056264415,0.7035248606363028,0.6722915787129585,0.6389016373820636,0.6041537543841629,0.5693839843972004,0.5365439172899951,0.5081471725998603,0.486994580100848,0.475644211376425,0.4757369741572466,0.4874580666207668,0.5094356189083301,0.5391489811947099,0.5736181448242607,0.6100439304328977,0.6461968438885327,0.6805367080941699,0.7121503906304121,0.74060912703846,0.7658160227867168,0.787878134242491,0.8070126397069112,0.8234841594960761,0.8375660779878592,0.8495186420628185,0.8595780534091767,0.867952454168661,0.8748221402100119,0.8803424181277507,0.8846482917850175,0.88786069096483,0.8900942837085855,0.8914670375605561,0.892111534081376,0.89218744228478,0.8918933440592978
2.0,2.0,1.007739968858044,1.007427912467134,1.0069905915044142,1.0065434326959473,1.0062299026443249,1.0062024034822936,1.0065977267552495,1.0075092663772724,1.008960440960529,1.0108859712615714,1.0131287251434329,1.015458473146735,1.0176140996804144,1.0193627437719237,1.0205600990266281,1.021189860081058,1.0213620884075982,1.021263168883719,1.0210717673420253,1.0208764259707088,1.0206374300673784,1.020218275015065,1.019473852730869,1.0183440646718598,1.0168915310193338,1.0152555329872157,1.0135543383962555,1.0118098047209576,1.0099523862597664,1.0078974422361,1.0056217019499483,1.0031718644356424,1.000606049661958,0.9979345307985832,0.9951193935680405,0.9921227351165514,0.9889415878089108,0.9855930845959073,0.9820780574166574,0.9783716170022969,0.9744455721733498,0.9702857063360559,0.9658820761786534,0.9612121849658859,0.9562420663041578,0.9509383160573227,0.9452692819629692,0.9391954390472451,0.9326661699840209,0.9256253264318283,0.9180120135227343,0.9097544321873325,0.9007676857548544,0.8909560669886972,0.8802111783830181,0.8684076489034962,0.8554027395119262,0.8410365838858453,0.8251304612633191,0.8074878605460626,0.7878993907786304,0.7661503217300035,0.7420350805899578,0.7153827064386595,0.6860956790480274,0.6542076724328822,0.6199640931679985,0.5839234713534911,0.5470692540066082,0.5109038694400935,0.4774746721807839,0.44926603688117595,0.42890165926749474,0.4186596270701696,0.4199118030381649,0.4327071313855269,0.45571506411521684,0.4865732663867654,0.5224668958601328,0.5606867647723389,0.5989969685155978,0.6357782990992903,0.6700042663453952,0.7011304500657043,0.728960893099982,0.7535274702030681,0.7749959536335995,0.7935996513161359,0.8095959863102042,0.82324012873636,0.8347704510279759,0.8444018326240493,0.8523240852114088,0.858703795114652,0.8636886560511384,0.8674139195028735,0.8700109385719151,0.8716178932275119,0.8723925565885223,0.872526216830264,0.8722564283660098
