delta,omega_g,omega_r,n
30.0,3.7482402468121934,10.853925205453864,0.07327112000770682
31.0,3.7692416973803464,11.024551115861392,0.07063487763890049
32.0,3.7915139494932237,11.192703918680767,0.0682718942784309
33.0,3.814945146728345,11.35847660154247,0.0661527399516954
34.0,3.8394401240649554,11.521954897548195,0.06425208333536878
35.0,3.8649153378293266,11.683218375693862,0.06254802549871762
36.0,3.8912973495156216,11.842341678517235,0.06102155596788575
37.0,3.918521171299918,11.999394783536761,0.05965610623407141
38.0,3.946527730236973,12.15444381179963,0.058437181339809664
39.0,3.9752636227692255,12.307551385889976,0.05735205437672586
40.0,4.004680385482292,12.458776874084604,0.056389511947340425
41.0,4.034732180843148,12.608177037888712,0.05553964112690794
42.0,4.065377690637141,12.755805685249596,0.05479365038497296
43.0,4.096577271513202,12.901714531623162,0.05414371843053429
44.0,4.128294153673369,13.0459529701132,0.05358286612300639
45.0,4.160493352684826,13.188568368930216,0.05310484751920503
46.0,4.193141938947066,13.329606173355428,0.052704056865380086
47.0,4.2262078750880825,13.469110192797647,0.052375448928483725
48.0,4.259662042727972,13.6071222525103,0.05211447053076396
49.0,4.293474721305293,13.743683031853081,0.051917001530412045
50.0,4.327619342135424,13.878831309841587,0.051779303794729024
51.0,4.3620685421696095,14.01260484946982,0.05169797695950917
52.0,4.396796290342681,14.14503997912451,0.05166991997053149
53.0,4.43178094849129,14.276171297066636,0.05169229756731422
54.0,4.466997486087235,14.406032830880978,0.05176251100346726
55.0,4.502423525980191,14.534657181453875,0.05187817241060542
56.0,4.538037345537576,14.662075963382026,0.05203708230427461
57.0,4.573818032982343,14.78831966633205,0.05223720980645522
58.0,4.609745994728373,14.913417743406377,0.05247667522280177
59.0,4.645802014805252,15.037398748370286,0.05275373466599247
60.0,4.681967581653036,15.160290310513183,0.053066766462645285
61.0,4.7182247369105115,15.282119183508197,0.053414259114452196
62.0,4.754556785006844,15.402911189127812,0.05379480062205327
63.0,4.790946983762206,15.52269161460572,0.054207069000926485
64.0,4.827380525607124,15.641484363734365,0.05464982384430303
65.0,4.863841072671347,15.759313454048407,0.055121898809151776
66.0,4.90031484927704,15.876201485113882,0.05562219491247378
67.0,4.9367880081214865,15.992170572834315,0.05614967454518366
68.0,4.973246989403642,16.107242259553825,0.056703356119156535
69.0,5.009679452051978,16.221437280922554,0.05728230927412213
70.0,5.046072292110522,16.33477600009877,0.05788565058274769
71.0,5.0824137741191855,16.44727801028321,0.05851253969532423
72.0,5.118693517442982,16.558962159538016,0.05916217587687509
73.0,5.154899448986258,16.66984720058577,0.05983379489203057
74.0,5.19102120822159,16.779951013330418,0.06052666620107281
75.0,5.227049143670143,16.889291041770218,0.06124009043140377
76.0,5.2629732397025,16.99788420177412,0.06197339709617657
77.0,5.298784598102417,17.105746969585304,0.06272594253356056
