delta,omega_g,omega_r,n
139.0,20.953865002391666,11.950540143411692,0.528810069855376
140.0,21.02172272785475,12.002973551037561,0.5316244825295862
141.0,21.089373266763634,12.055093327752264,0.5344177103100973
142.0,21.156819552238545,12.106902888140578,0.5371899076605874
143.0,21.22406455595881,12.15840452054854,0.53994123031787
144.0,21.29111002343623,12.209603789380967,0.5426718351060655
145.0,21.35795792166777,12.26050464209926,0.5453818797652689
146.0,21.424610435375207,12.311110039261182,0.5480715227897881
147.0,21.491069564851294,12.361425072521223,0.5507409232796844
148.0,21.557337064103223,12.411453878121481,0.5533902408012454
149.0,21.623414870055615,12.461199271347448,0.5560196352578235
