delta,omega_g,omega_r,n
50.0,5.41519655227867,13.542275242344337,0.041854469283313586
52.0,5.468712027469581,13.815671002248157,0.04178582680843692
54.0,5.52166561715162,14.083989784302489,0.04191454276329793
56.0,5.573874825499858,14.347534921896832,0.042222319932187315
58.0,5.6251816347896435,14.606586107764361,0.04269356177770972
60.0,5.675458761161833,14.861397200225653,0.04331482132063048
62.0,5.724603857847226,15.11220058942489,0.044074375749813266
64.0,5.772538470592667,15.359208313008136,0.044961896288237505
66.0,5.819206354494933,15.602613552197447,0.045968190755802364
68.0,5.864570868122565,15.842592436935083,0.04708500194655933
70.0,5.9086123962434955,16.07930564901016,0.048304849074395056
72.0,5.951327044936282,16.312899685590256,0.04962090259215465
74.0,5.992723923579413,16.543508405621438,0.051026884963746064
76.0,6.032823512145283,16.771254199302795,0.052516991686266855
78.0,6.071656436998911,16.996249019950977,0.05408582815841678
80.0,6.109262225579182,17.218595401371864,0.05572835898309366
82.0,6.145687763195747,17.438387347715047,0.05743986705486345
84.0,6.180987078581837,17.6557110456998,0.05921592036250423
86.0,6.215219885353044,17.87064564974348,0.06105234488508703
88.0,6.248451759434423,18.08326378720355,0.06294520230725889
90.0,6.280751759285046,18.293632451568683,0.06489077154014956
92.0,6.31219401218563,18.501813124117557,0.06688553324181515
94.0,6.3428551146817815,18.70786263637131,0.06892615669061229
96.0,6.3728145452821465,18.911833559083007,0.07100948848757657
98.0,6.402152741984026,19.113774723724077,0.07313254266961468
100.0,6.430951459282771,19.313731613609523,0.075292491891571
102.0,6.4592922028843365,19.511746788118874,0.07748665940849941
104.0,6.487255414598316,19.707860445884737,0.07971251164815388
106.0,6.514920004846358,19.902110514819224,0.08196765121059858
108.0,6.542362905581933,20.094533127250795,0.08424981018148016
110.0,6.569657890509725,20.285162944760504,0.0865568436766267
112.0,6.596875760142748,20.474033163587986,0.08888672357029899
114.0,6.624083817612157,20.661175787706085,0.09123753237958286
116.0,6.651345579367162,20.84662197059772,0.09360745729813252
118.0,6.678722138106231,21.030401420098713,0.09599478438300511
120.0,6.706269494942524,21.212543477983697,0.09839789290344617
122.0,6.7340425091380425,21.393075997358736,0.10081524986668573
124.0,6.762092118037526,21.572026227099173,0.10324540473242887
126.0,6.790467093665319,21.749420415021223,0.10568698432706727
128.0,6.819214367321782,21.925283747275913,0.1081386879652953
130.0,6.848379204245772,22.099640268072196,0.11059928278054941
132.0,6.87800508186292,22.27251343064869,0.11306759926531018
134.0,6.908135670946968,22.44392496907674,0.11554252701748574
136.0,6.938812361245107,22.613896151235185,0.11802301068550677
138.0,6.970075985606957,22.78244710628977,0.1205080461089635
140.0,7.001966879450418,22.94959690376604,0.12299667664671465
142.0,7.034522654151082,23.11536420347387,0.1254879896910316
144.0,7.067779964459442,23.279766773105134,0.12798111336886014
146.0,7.101771980490318,23.442822201541468,0.13047521343656726
148.0,7.136527277342205,23.604548044441064,0.13296949038245034
