delta,omega_g,omega_r,n
115.0,19.25426749600641,10.589684947575197,0.45455599222394405
116.0,19.328269780897866,10.650432364746422,0.4579168116457839
117.0,19.40194339007071,10.71083979105863,0.4612539468417384
118.0,19.475297560509425,10.770902125235816,0.4645674101028974
119.0,19.54834151449888,10.830614115425863,0.46785722696671483
120.0,19.62108351109028,10.88997249039284,0.47112343524010675
121.0,19.69353156578461,10.948974099185122,0.47436608407878844
122.0,19.76569289578825,11.007617228486312,0.47758523313007645
123.0,19.83757448695811,11.065900759688487,0.4807809517271497
124.0,19.909182568964802,11.123824385280784,0.4839533181375085
125.0,19.980523542129458,11.181387600418024,0.4871024188596334
126.0,20.051602624863975,11.238592112799639,0.4902283479680031
127.0,20.122425314396903,11.295438422359304,0.4933312064994229
128.0,20.1929967117194,11.351928237267334,0.4964111018815433
129.0,20.263321261047995,11.40806374321673,0.4994681474009503
130.0,20.333403564374326,11.463846979387947,0.5025024617042525
131.0,20.403247860871765,11.519280583297842,0.5055141683355064
132.0,20.47285814459452,11.574367244147776,0.5085033953037166
133.0,20.54223782909188,11.629110356481952,0.5114702746804938
134.0,20.61139097312083,11.68351258940282,0.5144149422230383
135.0,20.68032050172003,11.737577901308699,0.5173375370261921
136.0,20.749029691160267,11.791309696784909,0.5202382011942149
137.0,20.81752171440055,11.844711248520827,0.5231170795388594
138.0,20.88579873709892,11.897787478955712,0.5259743192946118
139.0,20.953864968036473,11.95054009701394,0.5288100698554453
140.0,21.021722137807796,12.00297437286223,0.5316244825296614
141.0,21.0893728664134,12.055094090436624,0.5344177103100932
142.0,21.15681953405752,12.106902870903642,0.5371899076605302
143.0,21.224064832907374,12.158404175401593,0.5399412303177117
144.0,21.29111018559584,12.209603481896941,0.5426718351060003
145.0,21.357957974870832,12.260504521334045,0.545381879765356
146.0,21.424610580307583,12.311109999814226,0.5480715227897125
147.0,21.49106961803534,12.3614251689102,0.5507409232797599
148.0,21.55733707695992,12.411453690955568,0.5533902408011949
149.0,21.623414870572198,12.461199114058767,0.5560196352577477
